Pipeline,Month,Status,Updated Date,Shipper,Material Name,Material Code,Record Type,Batch Id,Nomination Month,Transaction Date,Custody Location,Connected Facility,Volume (m3)
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Access Western Blend,AWB,Opening Balance,,,,,,1837.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Access Western Blend,AWB,Closing Balance,,,,,,1837.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Access Western Blend,AWB,Closing Inventory,,,,,,1837.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Access Western Blend,AWB,Over/Short,,,,,,-1837.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Opening Balance,,,,,,64754.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/15/2023 12:35,Edmonton ,Cold Lake Pipeline-EDM,1371.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/15/2023 12:36,Edmonton ,Cold Lake Pipeline-EDM,1949
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/16/2023 19:48,Edmonton ,Cold Lake Pipeline-EDM,1634.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/16/2023 19:47,Edmonton ,Cold Lake Pipeline-EDM,1544.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/16/2023 19:47,Edmonton ,Cold Lake Pipeline-EDM,1905.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/17/2023 22:21,Edmonton ,Cold Lake Pipeline-EDM,1638.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/17/2023 22:21,Edmonton ,Cold Lake Pipeline-EDM,1549.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/17/2023 22:21,Edmonton ,Cold Lake Pipeline-EDM,1901.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/18/2023 14:21,Edmonton ,Cold Lake Pipeline-EDM,1640.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/18/2023 14:21,Edmonton ,Cold Lake Pipeline-EDM,1550.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/18/2023 14:21,Edmonton ,Cold Lake Pipeline-EDM,1909.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/20/2023 7:02,Edmonton ,Cold Lake Pipeline-EDM,1905.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/20/2023 7:02,Edmonton ,Cold Lake Pipeline-EDM,1548.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/20/2023 7:02,Edmonton ,Cold Lake Pipeline-EDM,1638.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/20/2023 22:42,Edmonton ,Cold Lake Pipeline-EDM,1544.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/20/2023 22:42,Edmonton ,Cold Lake Pipeline-EDM,1903.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/20/2023 22:42,Edmonton ,Cold Lake Pipeline-EDM,1635.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/21/2023 16:30,Edmonton ,Cold Lake Pipeline-EDM,636.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/21/2023 16:30,Edmonton ,Cold Lake Pipeline-EDM,674
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/21/2023 16:30,Edmonton ,Cold Lake Pipeline-EDM,783.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/22/2023 7:02,Edmonton ,Cold Lake Pipeline-EDM,0.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/22/2023 7:02,Edmonton ,Cold Lake Pipeline-EDM,0.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/22/2023 7:02,Edmonton ,Cold Lake Pipeline-EDM,0.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/22/2023 9:25,Edmonton ,Cold Lake Pipeline-EDM,681
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/22/2023 9:25,Edmonton ,Cold Lake Pipeline-EDM,643.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/22/2023 9:26,Edmonton ,Cold Lake Pipeline-EDM,792.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/23/2023 11:19,Edmonton ,Cold Lake Pipeline-EDM,679
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/23/2023 11:19,Edmonton ,Cold Lake Pipeline-EDM,642.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/23/2023 11:18,Edmonton ,Cold Lake Pipeline-EDM,790.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/24/2023 8:53,Edmonton ,Cold Lake Pipeline-EDM,641.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/24/2023 8:53,Edmonton ,Cold Lake Pipeline-EDM,678.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/24/2023 8:53,Edmonton ,Cold Lake Pipeline-EDM,790.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/25/2023 11:39,Edmonton ,Cold Lake Pipeline-EDM,636.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/25/2023 11:39,Edmonton ,Cold Lake Pipeline-EDM,672.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/25/2023 11:39,Edmonton ,Cold Lake Pipeline-EDM,782.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/26/2023 17:12,Edmonton ,Cold Lake Pipeline-EDM,634
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/26/2023 17:12,Edmonton ,Cold Lake Pipeline-EDM,780.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/26/2023 17:12,Edmonton ,Cold Lake Pipeline-EDM,670.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/27/2023 10:43,Edmonton ,Cold Lake Pipeline-EDM,662.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/27/2023 10:42,Edmonton ,Cold Lake Pipeline-EDM,700.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/27/2023 10:43,Edmonton ,Cold Lake Pipeline-EDM,815.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/28/2023 11:31,Edmonton ,Cold Lake Pipeline-EDM,632.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/28/2023 11:30,Edmonton ,Cold Lake Pipeline-EDM,668.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/28/2023 11:30,Edmonton ,Cold Lake Pipeline-EDM,778.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/29/2023 10:33,Edmonton ,Cold Lake Pipeline-EDM,278.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/29/2023 10:33,Edmonton ,Cold Lake Pipeline-EDM,294.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/29/2023 10:33,Edmonton ,Cold Lake Pipeline-EDM,342.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/30/2023 8:01,Edmonton ,Cold Lake Pipeline-EDM,279
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/30/2023 8:01,Edmonton ,Cold Lake Pipeline-EDM,295.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Receipts,170923,,9/30/2023 8:01,Edmonton ,Cold Lake Pipeline-EDM,344.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Deliveries,17230,08-01-2023 00:00,09-07-2023 12:21,Burnaby,Westridge Dock,28316.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Deliveries,17230,08-01-2023 00:00,09-07-2023 12:21,Burnaby,Westridge Dock,33515.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Adjustments,,,,Loss Allowance,System entered due to apply (loss allowance).,-37.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Closing Balance,,,,,,50363.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Closing Inventory,,,,,,50363.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Volume in Transit,,,,,,48235.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Cold Lake,CL,Over/Short,,,,,,-2128
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Transfers In,,,10/17/2023 13:50,Manual Transfers,In Shipper:  Parkland Refining (B.C.) LTD.; Out Shipper: Suncor Energy Marketing Inc.; Comments: Transmix,930.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Deliveries,17490,08-01-2023 00:00,09-01-2023 18:09,Burnaby,CRUD Unit,49.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Deliveries,17510,08-01-2023 00:00,09-03-2023 18:08,Burnaby,CRUD Unit,89.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Deliveries,17900,09-01-2023 00:00,9/29/2023 19:15,Burnaby,CRUD Unit,117.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Deliveries,17900,09-01-2023 00:00,9/29/2023 19:15,Burnaby,CRUD Unit,240
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Deliveries,17910,09-01-2023 00:00,10-01-2023 06:59,Burnaby,SPLT Unit,109.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Deliveries,17910,09-01-2023 00:00,10-01-2023 06:59,Burnaby,SPLT Unit,67.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Deliveries,17910,09-01-2023 00:00,10-01-2023 06:59,Burnaby,SPLT Unit,49.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Adjustments,,,,Loss Allowance,System entered due to apply (loss allowance).,-0.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Adjustments,,,,Regrade Adjustment,Regrade from DLS to MSW,-206.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Diesel Low Sulphur,DLS,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Transfers In,,,10/17/2023 13:50,Manual Transfers,In Shipper:  Parkland Refining (B.C.) LTD.; Out Shipper: Suncor Energy Marketing Inc.; Comments: Transmix,5254.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Transfers In,,,10/17/2023 13:50,Manual Transfers,In Shipper:  Parkland Refining (B.C.) LTD.; Out Shipper: Imperial Oil Limited (Strathcona); Comments: Transmix,1295.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17490,08-01-2023 00:00,09-01-2023 18:09,Burnaby,CRUD Unit,180.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17500,08-01-2023 00:00,09-02-2023 23:30,Burnaby,SPLT Unit,97.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17510,08-01-2023 00:00,09-03-2023 18:08,Burnaby,CRUD Unit,96
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17520,08-01-2023 00:00,09-04-2023 23:18,Burnaby,SPLT Unit,350.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17530,08-01-2023 00:00,09-05-2023 18:33,Burnaby,CRUD Unit,346.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17540,08-01-2023 00:00,09-06-2023 23:23,Burnaby,SPLT Unit,179.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17560,08-01-2023 00:00,09-09-2023 05:21,Burnaby,SPLT Unit,162
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17570,08-01-2023 00:00,09-09-2023 18:15,Burnaby,CRUD Unit,289.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17710,09-01-2023 00:00,09-11-2023 01:16,Burnaby,SPLT Unit,236.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17710,09-01-2023 00:00,09-11-2023 01:16,Burnaby,SPLT Unit,251.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17720,09-01-2023 00:00,09-11-2023 20:00,Burnaby,CRUD Unit,136.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17720,09-01-2023 00:00,09-11-2023 20:00,Burnaby,CRUD Unit,206.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17730,09-01-2023 00:00,09-12-2023 23:27,Burnaby,SPLT Unit,180.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17740,09-01-2023 00:00,9/13/2023 19:23,Burnaby,CRUD Unit,172.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17740,09-01-2023 00:00,9/13/2023 19:23,Burnaby,CRUD Unit,59.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17750,09-01-2023 00:00,9/14/2023 23:02,Burnaby,SPLT Unit,12.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17750,09-01-2023 00:00,9/14/2023 23:02,Burnaby,SPLT Unit,1.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17760,09-01-2023 00:00,9/15/2023 20:59,Burnaby,CRUD Unit,50.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17550,08-01-2023 00:00,09-07-2023 18:08,Burnaby,CRUD Unit,290
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17770,09-01-2023 00:00,9/16/2023 23:23,Burnaby,SPLT Unit,190.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17770,09-01-2023 00:00,9/16/2023 23:23,Burnaby,SPLT Unit,16.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17780,09-01-2023 00:00,9/17/2023 19:37,Burnaby,CRUD Unit,508.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Gasoline Ethanol Blend Burnaby,G85B,Deliveries,17800,09-01-2023 00:00,9/19/2023 20:01,Burnaby,CRUD Unit,194.5
